상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA010120220802617025,스토리휴,,P1,교육,P106,기타 교육,P10625,기타 기술/직업 훈련학원,P85669,기타 기술 및 직업 훈련학원,41,경기도,41173,안양시 동안구,41173620,신촌동,4117310400,호계동,4117310400110690011,1,대지,1069.0,11.0,경기도 안양시 동안구 호계동 1069-11,411734349153.0,경기도 안양시 동안구 신기대로33번길,32.0,,4117310400110690011004952,,경기도 안양시 동안구 신기대로33번길 32,431827.0,14099,,1,,126.958026640305,37.3814715950513
MA010120220802617030,리빙한지,,P1,교육,P106,기타 교육,P10625,기타 기술/직업 훈련학원,P85669,기타 기술 및 직업 훈련학원,41,경기도,41173,안양시 동안구,41173578,귀인동,4117310300,평촌동,4117310300109000002,1,대지,900.0,2.0,경기도 안양시 동안구 평촌동 900-2,411732183002.0,경기도 안양시 동안구 평촌대로,140.0,,4117310300109000002004467,아트상가빌딩,경기도 안양시 동안구 평촌대로 140,431801.0,14103,,,,126.959991395582,37.3847417434554
MA010120220802621985,내츄럴휴,,S2,수리·개인,S207,이용·미용,S20702,피부 관리실,S96113,피부 미용업,41,경기도,41171,안양시 만안구,41171540,안양4동,4117110100,안양동,4117110100106760301,1,대지,676.0,301.0,경기도 안양시 만안구 안양동 676-301,411713182016.0,경기도 안양시 만안구 안양로,287.0,,4117110100106760301007993,,경기도 안양시 만안구 안양로 287,430832.0,14001,,3,,126.921803847836,37.3979697414689
MA010120220802606910,수풀이발관,,S2,수리·개인,S207,이용·미용,S20701,미용실,S96111,이용업,41,경기도,41173,안양시 동안구,41173510,비산1동,4117310100,비산동,4117310100111630000,1,대지,1163.0,,경기도 안양시 동안구 비산동 1163,411732012008.0,경기도 안양시 동안구 경수대로,980.0,,4117310100111630000014468,안양임곡휴먼시아나상가동,경기도 안양시 동안구 경수대로 980,431761.0,13924,,,,126.929290679598,37.4012275369374
MA010120220802606912,샛별이발,,S2,수리·개인,S207,이용·미용,S20701,미용실,S96111,이용업,41,경기도,41173,안양시 동안구,41173546,달안동,4117310100,비산동,4117310100111010009,1,대지,1101.0,9.0,경기도 안양시 동안구 비산동 1101-9,411733183005.0,경기도 안양시 동안구 달안로,71.0,,4117310100111010009005072,샛별아파트상가동,경기도 안양시 동안구 달안로 71,431811.0,14043,,,,126.950785258574,37.3963021872311
MA010120220802606914,대일상사,,S2,수리·개인,S209,세탁,S20901,세탁소,S96912,가정용 세탁업,41,경기도,41173,안양시 동안구,41173520,비산2동,4117310100,비산동,4117310100104660004,1,대지,466.0,4.0,경기도 안양시 동안구 비산동 466-4,411734349038.0,경기도 안양시 동안구 경수대로883번길,26.0,,4117310100104660004003188,삼익쇼핑센터,경기도 안양시 동안구 경수대로883번길 26,431821.0,13955,,,,126.937071112588,37.3965401245832
MA010120220802612380,모닝공인중개사사무소,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,L68221,부동산 중개 및 대리업,41,경기도,41173,안양시 동안구,41173590,호계2동,4117310400,호계동,4117310400109310000,1,대지,931.0,,경기도 안양시 동안구 호계동 931,411734349100.0,경기도 안양시 동안구 귀인로82번길,54.0,,4117310400109310000004192,푸른마을삼성아파트,경기도 안양시 동안구 귀인로82번길 54,431765.0,14081,,1,,126.95055700044,37.3802701994703
MA010120220802617346,킹노래연습장,,R1,예술·스포츠,R104,유원지·오락,R10407,노래방,R91223,노래 연습장 운영업,41,경기도,41173,안양시 동안구,41173600,호계3동,4117310400,호계동,4117310400108590050,1,대지,859.0,50.0,경기도 안양시 동안구 호계동 859-50,411733012014.0,경기도 안양시 동안구 포도원로,9.0,,4117310400108590050006569,,경기도 안양시 동안구 포도원로 9,431835.0,14128,,2,,126.96317950663,37.3623241093052
MA010120220802659954,휘슬러비즈쿠첸,,G2,소매,G208,가전·통신 소매,G20803,가전제품 소매업,G47320,가전제품 소매업,41,경기도,41173,안양시 동안구,41173630,갈산동,4117310400,호계동,4117310400110910004,1,대지,1091.0,4.0,경기도 안양시 동안구 호계동 1091-4,411734349005.0,경기도 안양시 동안구 갈산로44번길,49.0,,4117310400110910004004726,,경기도 안양시 동안구 갈산로44번길 49,431800.0,14107,,,,126.961456615117,37.3775731103859
MA010120220802645432,크린토피아호계우방아파트점,,S2,수리·개인,S209,세탁,S20901,세탁소,S96912,가정용 세탁업,41,경기도,41173,안양시 동안구,41173630,갈산동,4117310400,호계동,4117310400111160000,1,대지,1116.0,,경기도 안양시 동안구 호계동 1116,411734349226.0,경기도 안양시 동안구 흥안대로249번길,18.0,,4117310400111160000004741,샘마을아파트,경기도 안양시 동안구 흥안대로249번길 18,431703.0,14105,,1,,126.967896394197,37.3781160643552
MA010120220802644879,수원왕갈비,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,41,경기도,41173,안양시 동안구,41173620,신촌동,4117310400,호계동,4117310400110640002,1,대지,1064.0,2.0,경기도 안양시 동안구 호계동 1064-2,411734349094.0,경기도 안양시 동안구 귀인로172번길,50.0,,4117310400110640002004933,,경기도 안양시 동안구 귀인로172번길 50,431827.0,14099,,1,,126.959309835462,37.3825821966867
MA010120220802644887,은호리알래스카순대,,I2,음식,I201,한식,I20102,국/탕/찌개류,I56111,한식 일반 음식점업,41,경기도,41173,안양시 동안구,41173570,평촌동,4117310300,평촌동,4117310300101380009,1,대지,138.0,9.0,경기도 안양시 동안구 평촌동 138-9,411732000018.0,경기도 안양시 동안구 흥안대로,370.0,,4117310300101380009006583,,경기도 안양시 동안구 흥안대로 370,431070.0,14064,,1,,126.97305300376,37.3874780023183
MA010120220802659459,양백,,I2,음식,I202,중식,I20201,중국집,I56121,중식 음식점업,41,경기도,41173,안양시 동안구,41173580,호계1동,4117310400,호계동,4117310400109850005,1,대지,985.0,5.0,경기도 안양시 동안구 호계동 985-5,411732012008.0,경기도 안양시 동안구 경수대로,588.0,,4117310400109850005008279,행복움트빌딩,경기도 안양시 동안구 경수대로 588,431841.0,14109,,,,126.957177247594,37.3751296008341
MA010120220802659469,원쿠폰서비스,,M1,과학·기술,M105,광고,M10501,광고 대행업,M71531,경영 컨설팅업,41,경기도,41173,안양시 동안구,41173530,비산3동,4117310100,비산동,4117310100110320006,1,대지,1032.0,6.0,경기도 안양시 동안구 비산동 1032-6,411734349207.0,경기도 안양시 동안구 평촌대로374번길,16.0,,4117310100110320006002913,,경기도 안양시 동안구 평촌대로374번길 16,431825.0,13941,,2,,126.950522130422,37.4038327482221
MA010120220802644902,해윰,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,41,경기도,41173,안양시 동안구,41173552,관양동,4117310200,관양동,4117310200114530015,1,대지,1453.0,15.0,경기도 안양시 동안구 관양동 1453-15,411733183002.0,경기도 안양시 동안구 관양로,131.0,8.0,4117310200114530015001057,,경기도 안양시 동안구 관양로 131-8,431807.0,13946,,,,126.961915229921,37.4024555827245
MA010120220802644904,더몸짱쭈꾸미,,I2,음식,I201,한식,I20112,해산물 구이/찜,I56111,한식 일반 음식점업,41,경기도,41173,안양시 동안구,41173552,관양동,4117310200,관양동,4117310200117250001,1,대지,1725.0,1.0,경기도 안양시 동안구 관양동 1725-1,411733183022.0,경기도 안양시 동안구 동편로,6.0,,4117310200117250001000001,스마트프라자,경기도 안양시 동안구 동편로 6,431061.0,13929,,,,126.971462146094,37.4055575860981
MA010120220802644905,치킨좋아,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,41,경기도,41173,안양시 동안구,41173566,부림동,4117310200,관양동,4117310200115890001,1,대지,1589.0,1.0,경기도 안양시 동안구 관양동 1589-1,411733183005.0,경기도 안양시 동안구 달안로,124.0,,4117310200115890001008168,한가람신라아파트,경기도 안양시 동안구 달안로 124,431730.0,14052,,,,126.955974861202,37.397519507865
MA010120220802659481,서비스월드,,N1,시설관리·임대,N104,고용 알선,N10403,상용 인력 공급 및 인사관리 서비스업,N75122,상용 인력 공급 및 인사관리 서비스업,41,경기도,41171,안양시 만안구,41171590,석수1동,4117110200,석수동,4117110200108160000,1,대지,816.0,,경기도 안양시 만안구 석수동 816,411714346274.0,경기도 안양시 만안구 예술공원로131번길,57.0,,4117110200108160000019993,,경기도 안양시 만안구 예술공원로131번길 57,430041.0,13912,,2,,126.922448638434,37.4199795203265
MA010120220802644923,보메비체,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,41,경기도,41173,안양시 동안구,41173530,비산3동,4117310100,비산동,4117310100103790003,1,대지,379.0,3.0,경기도 안양시 동안구 비산동 379-3,411732182001.0,경기도 안양시 동안구 관악대로,183.0,,4117310100103790003003514,동양월드타워,경기도 안양시 동안구 관악대로 183,431825.0,13920,,1,,126.944588276089,37.3992836215495
MA010120220802644924,변호사최재무법률사무소,,M1,과학·기술,M103,법무관련 ,M10301,변호사,M71101,변호사업,41,경기도,41173,안양시 동안구,41173566,부림동,4117310200,관양동,4117310200115960000,1,대지,1596.0,,경기도 안양시 동안구 관양동 1596,411732182002.0,경기도 안양시 동안구 시민대로,287.0,,4117310200115960000004373,평촌그라테아Ⅱ,경기도 안양시 동안구 시민대로 287,431815.0,14054,,,,126.961867471134,37.3952736739703
MA010120220802654154,남양석유,,G2,소매,G214,연료 소매,G21401,주유소,G47711,운송장비용 주유소 운영업,41,경기도,41173,안양시 동안구,41173530,비산3동,4117310100,비산동,4117310100110550001,1,대지,1055.0,1.0,경기도 안양시 동안구 비산동 1055-1,411732182001.0,경기도 안양시 동안구 관악대로,248.0,,4117310100110550001007272,,경기도 안양시 동안구 관악대로 248,431825.0,13944,,,,126.950691450448,37.4014103895146
MA010120220802654159,국제건축사사무소,,M1,과학·기술,M109,기술 서비스,M10901,건축 설계 및 관련 서비스업,M72111,건축 설계 및 관련 서비스업,41,경기도,41173,안양시 동안구,41173540,부흥동,4117310100,비산동,4117310100111080000,1,대지,1108.0,,경기도 안양시 동안구 비산동 1108,411732182002.0,경기도 안양시 동안구 시민대로,171.0,,4117310100111080000005145,금강벤처텔,경기도 안양시 동안구 시민대로 171,431817.0,14048,,,,126.950010336109,37.3911322057419
MA010120220802654160,건축사사무소마당,,M1,과학·기술,M109,기술 서비스,M10901,건축 설계 및 관련 서비스업,M72111,건축 설계 및 관련 서비스업,41,경기도,41173,안양시 동안구,41173566,부림동,4117310200,관양동,4117310200116010000,1,대지,1601.0,,경기도 안양시 동안구 관양동 1601,411734349080.0,경기도 안양시 동안구 관평로182번길,43.0,,4117310200116010000003559,삼일프라자빌딩,경기도 안양시 동안구 관평로182번길 43,431815.0,14066,,,,126.962550486545,37.394063229763
MA010120220802659490,비상아카데미,,P1,교육,P105,일반 교육,P10501,입시·교과학원,P85501,일반 교과학원,41,경기도,41173,안양시 동안구,41173578,귀인동,4117310300,평촌동,4117310300109000004,1,대지,900.0,4.0,경기도 안양시 동안구 평촌동 900-4,411732183002.0,경기도 안양시 동안구 평촌대로,136.0,,4117310300109000005004634,신세기타운,경기도 안양시 동안구 평촌대로 136,431801.0,14103,,,,126.960142406393,37.3844367086161
MA010120220802659501,햄바라기,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,41,경기도,41173,안양시 동안구,41173566,부림동,4117310200,관양동,4117310200116030008,1,대지,1603.0,8.0,경기도 안양시 동안구 관양동 1603-8,411734349080.0,경기도 안양시 동안구 관평로182번길,30.0,,4117310200116030009004623,한솔빌딩,경기도 안양시 동안구 관평로182번길 30,431786.0,14066,,,,126.962152165845,37.3934650307746
MA010120220802654199,금전엔지니어링,,M1,과학·기술,M109,기술 서비스,M10901,건축 설계 및 관련 서비스업,M72111,건축 설계 및 관련 서비스업,41,경기도,41173,안양시 동안구,41173559,인덕원동,4117310200,관양동,4117310200115030000,1,대지,1503.0,,경기도 안양시 동안구 관양동 1503,411732000018.0,경기도 안양시 동안구 흥안대로,517.0,,4117310200115030000003446,,경기도 안양시 동안구 흥안대로 517,431846.0,13951,,,,126.976361156383,37.3999774530296
MA010120220802644965,뜰봄갤러리,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,41,경기도,41173,안양시 동안구,41173600,호계3동,4117310400,호계동,4117310400108220004,1,대지,822.0,4.0,경기도 안양시 동안구 호계동 822-4,411733012017.0,경기도 안양시 동안구 호성로,43.0,1.0,4117310400108220004006225,,경기도 안양시 동안구 호성로 43-1,431083.0,14127,,1,,126.96428030321,37.3660101212941
MA010120220802654223,하나로,,N1,시설관리·임대,N105,여행사·보조,N10501,여행사,N75210,여행사업,41,경기도,41171,안양시 만안구,41171560,안양6동,4117110100,안양동,4117110100104910018,1,대지,491.0,18.0,경기도 안양시 만안구 안양동 491-18,411713182016.0,경기도 안양시 만안구 안양로,149.0,,4117110100104910018001031,샤인아파트,경기도 안양시 만안구 안양로 149,430822.0,14092,,3,,126.930253515478,37.3875220670534
MA010120220802659526,오토딘,,G2,소매,G202,자동차 부품 소매,G20202,자동차 부품 소매업,G45219,기타 자동차 신품 부품 및 내장품 판매업,41,경기도,41171,안양시 만안구,41171520,안양2동,4117110100,안양동,4117110100108560001,1,대지,856.0,1.0,경기도 안양시 만안구 안양동 856-1,411713182016.0,경기도 안양시 만안구 안양로,418.0,,4117110100108560001006689,,경기도 안양시 만안구 안양로 418,430840.0,13989,,4,,126.914241210928,37.4078392390063
MA010120220802644981,서원족발,,I2,음식,I201,한식,I20103,족발/보쌈,I56111,한식 일반 음식점업,41,경기도,41173,안양시 동안구,41173566,부림동,4117310200,관양동,4117310200116030002,1,대지,1603.0,2.0,경기도 안양시 동안구 관양동 1603-2,411734349080.0,경기도 안양시 동안구 관평로182번길,10.0,,4117310200116030002007377,,경기도 안양시 동안구 관평로182번길 10,431815.0,14066,,1,,126.960971717032,37.3930762162389
MA010120220802654233,정동종합건축사사무소,,M1,과학·기술,M109,기술 서비스,M10901,건축 설계 및 관련 서비스업,M72111,건축 설계 및 관련 서비스업,41,경기도,41173,안양시 동안구,41173630,갈산동,4117310400,호계동,4117310400110810004,1,대지,1081.0,4.0,경기도 안양시 동안구 호계동 1081-4,411734349010.0,경기도 안양시 동안구 갈산로86번길,47.0,,4117310400110810004007382,호계동상가주택,경기도 안양시 동안구 갈산로86번길 47,431800.0,14107,,,,126.961517863218,37.3796821477085
